job_id,arrival_s,service_sec,gpu_count
ali-211ea7ce60c6c78756cf08a2-PyTorchWorker#207942,119269.0,69800.0,5
ali-1ddf2cb653fe6bb085802a2e-tensorflow#464165,120089.0,56951.0,1
ali-1ebbe9976e99cdcabcae4356-tensorflow#308324,120111.0,64526.0,1
ali-39b44fde874a6225e935a790-tensorflow#417752,123485.0,124997.0,1
ali-adff07069a3c8185a54ac3cd-worker#434171,126682.0,37516.0,12
ali-ce7db1d14ea9fe09459cc1ef-tensorflow#389631,128160.0,45442.0,1
ali-f5725f862768b71036242eef-worker#476427,129954.0,76377.0,30
ali-87706d50e15a01c5a4b7ba6a-worker#14273,129976.0,48427.0,1
ali-278be07f3b1a9ccdd31a8fc4-worker#441990,130652.0,67773.0,1
ali-5deebf2ea19d3b4760d0c241-PyTorchWorker#528850,130823.0,116759.0,4
ali-f1db66cf406ddb518e92a0d7-worker#322474,132088.0,42252.0,10
ali-8df9db4765a369c361b1e49b-tensorflow#107306,138838.0,38645.0,4
ali-7e15b0b00bfd1b7660892795-tensorflow#363306,138882.0,39075.0,4
ali-02630c72e4cce6f753dc2f44-tensorflow#126885,139497.0,46767.0,2
ali-8bf21b0771dc4e5b2ba62dfa-worker#406108,140059.0,28209.0,12
ali-e43c10cd3699a664ae9e60b0-worker#503862,140373.0,98806.0,16
ali-3ccb1201450d985fe65c90cd-tensorflow#380977,141374.0,37731.0,1
ali-520a39f4a4227f7fde3bb235-tensorflow#231905,142072.0,42626.0,4
ali-897c038d63554407ed5e2226-worker#101432,142285.0,50113.0,20
ali-8ec840023029ad50820315cc-tensorflow#473462,143843.0,79586.0,1
ali-96021af72b884ef7f0e5254c-PyTorchWorker#13003,145152.0,27732.0,2
ali-15a15c8a0e3b913a3bc1b369-PyTorchWorker#514507,147703.0,31001.0,2
ali-ac3967fe8e4bcde2088659bb-tensorflow#368123,148330.0,18147.0,1
ali-88871c6e19cc966f6f647b85-worker#113676,149359.0,49104.0,4
ali-85bd6dd1dda540bd75904e60-tensorflow#390202,150139.0,30447.0,4
ali-84fcb52c948416966233f42d-tensorflow#69609,150256.0,59964.0,1
ali-12cd168a455d08b166053083-PyTorchWorker#495454,150729.0,38238.0,8
ali-c12e7cb33240390a36408807-worker#201844,150926.0,17758.0,1
ali-24b5737ef42f12b5bf765e06-tensorflow#326183,151078.0,54979.0,4
ali-1a0ac63befff00640ddc1df1-tensorflow#70762,151082.0,57298.0,4
ali-37f28bc16f12b6e25633ca93-tensorflow#264739,151404.0,56005.0,4
ali-ec738407b5c38f35c11c8a2a-worker#403330,152505.0,32780.0,1
ali-e36c60aeeed90b956e76672f-evaluator#165650,152632.0,13182.0,1
ali-9826b5735d6e6f05a35fc3ac-worker#269694,152735.0,23302.0,20
ali-12385c8ba6d0bd5e9d37505f-tensorflow#104536,152967.0,28791.0,1
ali-42e757e4c1c71e042d750f2b-tensorflow#538223,152972.0,23102.0,1
ali-f315b7eee8f3289d3138436b-tensorflow#177163,152973.0,25217.0,1
ali-1eb9c642e0ba4ff9963d35db-tensorflow#377378,152973.0,19574.0,1
ali-e2f21713b2f640d745d68439-worker#558657,153203.0,48975.0,80
ali-504e42bbb0e7b4aaffa736be-PyTorchWorker#536318,153605.0,27752.0,1
ali-f4f278a546477b471831ca57-worker#504509,153613.0,74532.0,1
ali-13cd9a3eb9399f0373097fe9-worker#13240,153637.0,9851.0,50
ali-1cbd7be5d49979e7e6b3907a-worker#93997,154191.0,13721.0,20
ali-0619fdfe2a940aecbe93cc58-worker#77650,154825.0,29662.0,3
ali-b62a6278cc9591f6cb35fa0a-tensorflow#474922,155139.0,52094.0,4
ali-a91b6d57cc232bafd0c08542-tensorflow#206176,155905.0,29061.0,1
ali-cf6c28bfeace053db873903c-tensorflow#319214,156248.0,47798.0,1
ali-1675e1560f726dfbb90b8944-PyTorchWorker#367944,160049.0,6806.0,1
ali-ff7e1f70a7902881bd39090e-PyTorchWorker#6021,160051.0,6948.0,1
ali-354df5f4718fe526eb2d054d-worker#449438,160094.0,11845.0,20
ali-61b68606a81071b0043161b9-tensorflow#476767,160176.0,44420.0,1
ali-8a297fa07bd8e9b222348289-tensorflow#34307,160250.0,3962.0,1
ali-ffd0566c6715f30c64e24e44-tensorflow#187637,160435.0,9110.0,1
ali-ef3f33d3bbde5132c164c62b-tensorflow#447129,160495.0,2773.0,1
ali-6e39121264735cb111c80c16-worker#43326,160525.0,3979.0,50
ali-c7cd563a370de6e9660f803a-PyTorchWorker#209978,160702.0,6668.0,1
ali-1e9358639b9aa4ed02227348-tensorflow#406522,160939.0,8581.0,1
ali-7ee3b799f201c332547315b9-PyTorchWorker#497583,161914.0,3507.0,5
ali-ef9cffa69c2bc26e5b621d60-worker#493528,161916.0,2507.0,20
ali-256f07c82b66398d936875b4-worker#109886,161933.0,1101.0,10
ali-a734e20c6d0a576d461627dc-JupyterTask#196634,161977.0,5046.0,1
ali-ed108582c41eb1dd88b4e95f-worker#114840,162313.0,1563.0,7
ali-e09d6e29bbe93e218dfebb1c-worker#178847,162778.0,1787.0,10
ali-a74db09c432c93dc039612a1-tensorflow#219457,163187.0,16.0,2
ali-ab1ac4349833fa90a46857ef-tensorflow#539821,163279.0,649.0,1
ali-1e0e2f1d54064a8310027166-xComputeWorker#249184,163425.0,437.0,1
ali-83d80925c609f319bdd4bbb4-tensorflow#364232,163432.0,226.0,1
ali-5a22789c1aad9d664a44b9a6-tensorflow#215662,163471.0,18.0,1
ali-0afb8fbee6bbd0cd5a80d9d7-tensorflow#536108,163524.0,164.0,1
ali-5c5d7073a01b86674fd7e430-tensorflow#512964,163595.0,74.0,1
ali-168abcc0ec9b89b632e838b8-tensorflow#236603,163708.0,946.0,1
ali-2dd28e7c91845a3fddf87b3b-tensorflow#295712,163754.0,16.0,1
ali-05b0ffa2c48e443628092d01-tensorflow#453755,163798.0,3665.0,1
ali-a2350fce97b2d847da377701-tensorflow#140547,163843.0,77.0,1
ali-7b35f19bfc8864d8f436843f-tensorflow#465817,163859.0,83.0,1
ali-6a0688d886274c5c18931fc3-tensorflow#55452,163867.0,74.0,1
ali-241afb2c13ca193e3fdac7ad-tensorflow#284908,163867.0,75.0,1
ali-46cf74c50ce8886e9d40b689-tensorflow#209485,163871.0,79.0,1
ali-dd2f02f60a3b5ce10de3b5dd-worker#101684,163885.0,202.0,8
ali-9d0bc4065108efe100815a1a-tensorflow#233318,163886.0,76.0,1
ali-66bc6ecbed011aecafb942fc-worker#495807,163888.0,1573.0,10
ali-d0112376d5c9dde45664717e-tensorflow#402585,163898.0,46513.0,1
ali-49b5790390d10865dd9faa4e-tensorflow#474803,164085.0,28.0,1
ali-111a4f6e88589a6d6e6f09cb-tensorflow#553847,164087.0,86.0,1
ali-5bd34ec125157a7394bcc3a4-OssToVolumeWorker#355010,164228.0,33.0,64
ali-fb64ccb49c1acc22d59ccdcd-worker#255274,164406.0,20256.0,25
ali-451ad8f70053820f885c5a0c-tensorflow#545624,164494.0,977.0,1
ali-dcc5790fdc68c39b2307b00a-tensorflow#156665,164511.0,38.0,1
ali-922cb6da311973ac6cb20cf0-worker#493250,164559.0,1019.0,30
ali-b975a836390e0017ccbaac65-tensorflow#60406,164639.0,64.0,1
ali-9717085830dd4101426f6713-worker#202855,164658.0,99.0,12
ali-5fd81ac247943aac96100417-worker#357993,164690.0,255.0,10
ali-116fcd0a6d8b33938706353d-tensorflow#282277,164762.0,377.0,1
ali-c143cb21268c124206fcc884-tensorflow#525585,164826.0,75.0,1
ali-9029251b3cb3dc0f52c4f89f-PyTorchWorker#307755,164886.0,1673.0,20
ali-26db40e29cd7b3cef3ff07dc-worker#131714,164930.0,317.0,2
ali-a7414ec00383ff29f4ce3ab3-OssToVolumeWorker#142459,164939.0,24.0,64
ali-74aa9726374f22ab184e9ca9-tensorflow#493861,165071.0,480.0,1
ali-a22961c45934381c11325221-tensorflow#127215,165079.0,226.0,1
ali-f6005d60e53a805daef03de2-tensorflow#259286,165089.0,236.0,1
ali-2c3c12548c9a19b94af893f9-tensorflow#174589,165098.0,225.0,1
ali-fac123240593c5f284135a93-tensorflow#99371,165119.0,256.0,1
ali-7a28de0c5b2534c651411fe3-worker#113352,165120.0,35.0,4
ali-aa47b811e25f6cb80072eb40-tensorflow#66632,165130.0,2076.0,1
ali-96c57c3eb56348725dd9e336-PyTorchWorker#32797,165236.0,1095.0,1
ali-b6d666d87378ed341920a12d-PyTorchWorker#183282,165236.0,735.0,1
ali-31396a61157d3333f047af9c-worker#396888,165300.0,1562.0,7
ali-d5b749d363caf0cf0e848bc0-worker#274257,165302.0,1543.0,7
ali-3ca359e8fea0344280ed2256-PyTorchWorker#104963,165318.0,42146.0,20
ali-a444c371bb7530d424f19746-tensorflow#269732,165373.0,54.0,1
ali-cf775c9c8517245fc887086c-PyTorchWorker#404151,165393.0,1086.0,2
ali-295988d232675a4e78fe9164-PyTorchWorker#248706,165408.0,5382.0,2
ali-a88f3e0adca384d5e887f9e5-PyTorchWorker#457700,165410.0,7650.0,2
ali-55c11639c16656ea27ddd371-PyTorchWorker#416569,165423.0,5186.0,2
ali-9e71892ce63d4f27ba77b581-tensorflow#31979,165456.0,11150.0,1
ali-c9f7018545c9ea5592f2610b-tensorflow#63988,165456.0,13336.0,1
ali-c4d7b54da8ac14d83d626fc2-tensorflow#17353,165550.0,193.0,1
ali-ae348045fcd972ca8af61be0-tensorflow#536074,165720.0,16.0,2
ali-123844e65e4d6900caeb4f4f-worker#349773,165756.0,44.0,30
ali-e27d52d796cf80f042e4181f-worker#519103,165854.0,7249.0,10
ali-0101c7dc5565a1477b3c3a08-evaluator#164385,165867.0,876.0,1
ali-9525972a8e5db0e0deff586c-worker#9052,165915.0,21739.0,12
ali-52f5956a68c4ce9f409cbcbb-tensorflow#176503,165972.0,54.0,1
ali-862e2435e48fb18c9e5806b0-worker#522543,166006.0,54.0,30
ali-88e89debd640f21bbc39277b-tensorflow#270504,166149.0,1763.0,1
ali-a65439400567067ddb651c15-tensorflow#143114,166161.0,1522.0,1
ali-a0014fc75932944be8ac7b94-tensorflow#262209,166215.0,65.0,1
ali-d6e56f44ef70cb13c5e0c9bc-tensorflow#548820,166304.0,64.0,1
ali-774b75f160399c3430bbf8d4-tensorflow#391738,166339.0,680.0,1
ali-4602838a9b55aec3c4d6b052-PyTorchWorker#338057,166345.0,147.0,1
ali-3f638c180435454e2266aa7a-xComputeWorker#421068,166429.0,559.0,1
ali-64abf05714c7a37a10d44882-evaluator#38047,166461.0,866.0,1
ali-4066c055861752c2d6f78676-worker#265013,166461.0,396.0,10
ali-01de2018cf42753106bad891-evaluator#122675,166462.0,876.0,1
ali-ffac040699ef24b39d76c0b7-worker#50032,166463.0,356.0,10
ali-365b55333e421a9c304d0f6c-worker#438316,166463.0,345.0,10
ali-64abf05714c7a37a10d44882-worker#38833,166464.0,336.0,10
ali-36b35977f853073196346c3e-PyTorchWorker#9357,166569.0,683.0,1
ali-cd2e437c3d1ce23be4b40d91-worker#413431,166570.0,795.0,20
ali-3b397667f33267df7ef2ace0-worker#426407,166599.0,83902.0,70
ali-fab2353b9ec75913dc84a258-tensorflow#475709,166613.0,155.0,1
ali-14bc63ffe96256c70fc95f55-tensorflow#330143,166636.0,225.0,1
ali-d5506a20f18b3f3224c650b8-tensorflow#419348,166637.0,286.0,1
ali-de5c71e03fe8ebb4db50469a-tensorflow#40185,166652.0,708.0,1
ali-a9824c602f2ffed39d18fcae-tensorflow#386173,166663.0,325.0,1
ali-6f37a70dd856a8e7274f3599-tensorflow#170190,166674.0,386.0,1
ali-fb2e415d165aa863b618f539-tensorflow#220846,166690.0,417.0,1
ali-deba45f4ec3bf60c679b1793-tensorflow#551296,166691.0,396.0,1
ali-521983165e6d730771becaa7-tensorflow#527355,166730.0,3829.0,1
ali-017ceea18c5eeed1abe3ed29-tensorflow#425935,166795.0,49.0,1
ali-9a7ee4b5bc666d5cb47044dd-tensorflow#420955,166800.0,3501.0,1
ali-ed9b4dda0327cf7ac22fc4b8-tensorflow#96560,166846.0,4192.0,1
ali-2b260e4c4597652f2692df94-tensorflow#267044,166904.0,175.0,1
ali-325f108741143e0bbb30104b-PyTorchWorker#273615,167182.0,7532.0,4
ali-496d4c4e782f47e4c16ccbe5-tensorflow#272869,167185.0,3252.0,1
ali-f4c03dc3109a6c3a84d0c726-tensorflow#435945,167228.0,2095.0,1
ali-5595723d89e228cdad1f41cb-tensorflow#541292,167230.0,845.0,1
ali-db72974335b08418a12ae6c6-worker#308678,167353.0,204.0,1
ali-3caa537e3a58eeb18565db6b-evaluator#136420,167369.0,1066.0,1
ali-fd09691995e43d1e8afc8917-worker#448543,167390.0,879.0,20
ali-3fc1127d432c8c160552db61-tensorflow#65144,167446.0,5556.0,1
ali-7102b80cc33db509e2b5f111-tensorflow#459438,167450.0,4543.0,1
ali-2f4446d0ee98d997315aebf6-worker#390168,167484.0,48.0,10
ali-c94ec2dd34c52109e695548a-PyTorchWorker#193885,167520.0,927.0,1
ali-5719c9eab35193317bb21a1b-tensorflow#334136,167594.0,195.0,1
ali-a14aed368e5fd951e396db85-PyTorchWorker#387540,167594.0,12204.0,4
ali-ac661e81097fc5634798dc64-tensorflow#330271,167652.0,6676.0,1
ali-8942cf79807bad25e9510318-evaluator#465119,167663.0,243.0,1
ali-c31ba4a70ddec7d325e09db0-worker#183382,167664.0,274.0,2
ali-a8b979c3aa7bee6bcaec463d-worker#278646,167665.0,206.0,2
ali-79fb4bb745756ba697bd4720-tensorflow#302754,167692.0,7519.0,1
ali-8d1ba2cb6884688b963a248e-tensorflow#292626,167703.0,5404.0,1
ali-7b80b429204b355a9a2f0da4-tensorflow#48366,167825.0,4253.0,1
ali-b9c1eb8c4e5afc75aa9fbf66-tensorflow#278828,167833.0,6050.0,1
ali-45559d54a421b2bf4cedf7d1-tensorflow#403821,167902.0,28.0,1
ali-3186905f8505b94e4376e53e-worker#11306,167963.0,23143.0,10
ali-63a30f3e957c7563555ee5b2-worker#382048,167984.0,456.0,2
ali-f5824cdadf93d6932bb3f539-tensorflow#305123,168003.0,34.0,1
ali-34202bfe791e7fbf6d48718a-tensorflow#364096,168055.0,4989.0,1
ali-854afda457a86d3907122983-tensorflow#125837,168086.0,4561.0,1
ali-75da303eca6e3d5b729896fe-tensorflow#20036,168092.0,41.0,1
ali-4607f9a70ba132596d6ecd15-tensorflow#58805,168128.0,5549.0,1
ali-983c2f413a96892a66bc528a-tensorflow#147466,168137.0,5737.0,1
ali-b2deb5ecc57b29c30b2f10cb-worker#462858,168189.0,1553.0,50
ali-3627d46172ed2dc0720cf1a1-tensorflow#517795,168260.0,3119.0,1
ali-d265d24f63ada76b01867fe4-evaluator#479699,168281.0,2220.0,1
ali-16168386b6ff62277da65453-worker#138808,168327.0,411.0,1
ali-f3c218d4ff3a283296bf1868-tensorflow#454343,168381.0,7423.0,1
ali-1eddf7b5ca4f019ad44d453b-tensorflow#259284,168425.0,22137.0,1
ali-6913abcb54812cd38dd16b56-tensorflow#130838,168443.0,1084.0,1
ali-97cfd779c7bf36f2f355a253-tensorflow#233487,168535.0,24.0,1
ali-5365b3925bec706de6138036-tensorflow#273182,168601.0,96.0,1
ali-1933890ea794f0d0505eb1a8-tensorflow#148391,168646.0,5049.0,1
ali-c4e8645fc4b6381a1ce1708f-tensorflow#418559,168675.0,6239.0,1
ali-b15adb5bdf53acfd46214e30-tensorflow#141257,168701.0,7493.0,1
ali-0407e3dff5d07454b7b3d003-tensorflow#329586,168769.0,25.0,1
ali-70352a87b6a3924095bcb455-tensorflow#267499,168815.0,268.0,1
ali-c4c98e81672df25a3c8b910b-tensorflow#412311,168821.0,154.0,1
ali-d9fc6fbb2461ae7bf45e3c09-tensorflow#125192,168827.0,159.0,1
ali-97bffd72aa8ec584acec4daf-tensorflow#114536,168835.0,334.0,1
ali-16c5c46e9d85bbaeab2044e0-tensorflow#68827,168846.0,169.0,1
ali-27883988caed6f684a5181ba-tensorflow#98840,168851.0,174.0,1
ali-ceb23b6c69be0dae1157353e-tensorflow#507625,168851.0,163.0,1
ali-2d3c1ca2af0b52b986042a7c-tensorflow#204404,168852.0,203.0,1
ali-f2b952b7cb35236941c42df9-tensorflow#408917,168855.0,190.0,1
ali-09c3a64edf08b73c3e10e47b-tensorflow#335384,168861.0,235.0,1
ali-dd9d92cb2fb6af64790725fe-tensorflow#218704,168871.0,175.0,1
ali-ace9f6f0f9b40fa1cd4204c1-tensorflow#296527,168873.0,3489.0,1
ali-fb2baafb1107acc1634b99d5-tensorflow#116608,168941.0,3913.0,1
ali-76e6464b9fc96e30291e6518-tensorflow#298035,169119.0,10366.0,1
ali-52c0ed89a983b62e8b044b49-worker#204347,169148.0,44.0,3
ali-bdf961988e1ec9746ec5babe-PyTorchWorker#396428,169153.0,133.0,1
ali-80528b0e949843d43331b7b3-PyTorchWorker#463364,169153.0,423.0,1
ali-07d30707d8f6ab071284b91f-tensorflow#400871,169288.0,3634.0,2
ali-afe6509ae7a6de7e14d0a209-tensorflow#146597,169310.0,5593.0,1
ali-962ec164055610af5d4c9b20-tensorflow#439260,169349.0,8282.0,1
ali-3c6662c536bd1faed2f77683-tensorflow#143360,169377.0,10740.0,1
ali-4234f9d797af60d918b526ac-worker#194871,169403.0,828.0,1
ali-e834d65c8ce734c28629d53f-worker#272615,169436.0,7049.0,20
ali-8a28e76e79035bb02c4d2ade-tensorflow#399249,169444.0,6698.0,1
ali-ba668821e5578efe7ecf2af1-tensorflow#321112,169454.0,7500.0,1
ali-fd1e44d99d12a6b0b87638a7-tensorflow#16733,169462.0,2843.0,1
ali-130e1691a9f6d16c570c74ec-tensorflow#368025,169478.0,3706.0,1
ali-46b8581b8da9df412ca651d0-evaluator#21424,169485.0,254.0,1
ali-f0e8d9ad8aff33bc4ce68cdc-evaluator#233285,169486.0,274.0,1
ali-e1f0bbb5c39d26ba2c9448a6-tensorflow#253505,169538.0,4011.0,1
ali-70173ae5a859e3f32338a07e-tensorflow#221998,169613.0,2369.0,1
ali-42ae5b08c3310463a29f0b4a-PyTorchWorker#385504,169687.0,163.0,1
ali-ea71f85da7c8376252e26193-tensorflow#477725,169728.0,10677.0,1
ali-a0b7125d021220c741468fe4-PyTorchWorker#280513,169797.0,4847.0,4
ali-6f119a3eb13e2b5cadf6cae4-tensorflow#168953,169906.0,3788.0,1
ali-a3165a43973b89603b1376a6-tensorflow#28880,169918.0,2658.0,1
ali-8a7dfdbe7ba019fd0502065f-worker#76644,169979.0,849.0,1
ali-be65f2d8ac118c28c14574e4-worker#358571,169999.0,557.0,50
ali-1cf70b1a694e1dec4a183d0d-tensorflow#320526,170006.0,152.0,1
ali-364140c78c64c1d4eb97a240-tensorflow#180014,170017.0,565.0,1
ali-373f7ae884e4128f3f1fc0c6-tensorflow#367826,170024.0,8555.0,1
ali-7a0a33e3f1c31edfeb33e43c-tensorflow#86413,170046.0,5350.0,1
ali-a6b143079e5eaafe1897ff1a-tensorflow#56651,170074.0,2444.0,1
ali-7d8fe407577ac536b8897086-tensorflow#141911,170090.0,175.0,1
ali-6be66f3335b5d7749736da2e-worker#122273,170122.0,58.0,10
ali-0d52a304b0802f656245890a-tensorflow#540252,170229.0,57.0,1
ali-f326e53369f89161fcb31095-tensorflow#97066,170256.0,52.0,1
ali-54f49f3c4e736027bcb0c4ab-tensorflow#86060,170258.0,5585.0,1
ali-ec8e28c779028c5bbad97baf-evaluator#481006,170258.0,1086.0,1
ali-bc03d2b239782c4ed1d13206-tensorflow#532992,170310.0,10229.0,1
ali-bbb4aeb506247ae41138f5c0-tensorflow#493573,170326.0,5759.0,1
ali-cd6593b8d7fac0f5f4e4b0e4-tensorflow#491214,170332.0,168.0,1
ali-48b91ed49c0b686fcb305d3a-tensorflow#137641,170335.0,170.0,1
ali-1d25141b3d72c7ca6e5576a0-tensorflow#203970,170354.0,5701.0,1
ali-65434c056b149355e768ca7b-tensorflow#450084,170366.0,326.0,1
ali-a7bea99e2d9e9556f88f5b3d-tensorflow#349328,170403.0,40.0,2
ali-3ec37d77ef63246ca8aa5076-worker#423655,170532.0,838.0,10
ali-a4782a602f147da0507098cc-tensorflow#501051,170601.0,202.0,1
ali-51a382bd2ae9279538b50a7e-tensorflow#390681,170669.0,1417.0,1
ali-43c50974ae155519b6e8a5ba-tensorflow#110815,170670.0,147.0,1
ali-be8a194c29f272f10ee618e0-tensorflow#14271,170686.0,3837.0,1
ali-268e36249ed7cb5da55fa2d8-tensorflow#239485,170721.0,25.0,1
ali-30debc277718b9a693e51a8f-tensorflow#231357,170753.0,4524.0,1
ali-54ba56c59a47c449786bd050-tensorflow#238410,170777.0,4004.0,1
ali-eae3bd9d4f61da78b7e4407e-tensorflow#110745,170850.0,9316.0,1
ali-a99e38afed46933eceb97337-tensorflow#517816,170911.0,3900.0,1
ali-70c02f53cde1a0024eff2b90-PyTorchWorker#310110,170944.0,513.0,1
ali-125b8631e9d47b7bd807cb40-tensorflow#150011,170996.0,1545.0,1
ali-2baac8ab4d2a0e8eb8fc0e29-tensorflow#496064,171046.0,6667.0,1
ali-06ae2cf09fa30d3d88854893-xComputeWorker#368520,171136.0,368.0,1
ali-1416c0d6c963ef0b5560007c-tensorflow#146723,171158.0,3229.0,1
ali-b9929aa091db3b3af0445bcc-tensorflow#553371,171214.0,2273.0,1
ali-ea9925e03aa6815f60d33487-tensorflow#311911,171244.0,828.0,1
ali-d831e30a1b477e9d6243bf4a-tensorflow#91263,171245.0,7209.0,1
ali-e3b48b61008d3ac99f11d9a5-tensorflow#282862,171377.0,6421.0,1
ali-fa7beae5039e7d98d8e8571c-evaluator#34764,171411.0,565.0,1
ali-15ee05bbdbf709a3322d331d-tensorflow#192898,171416.0,968.0,1
ali-b39317ce65324d9373c743b5-evaluator#331459,171457.0,13252.0,1
ali-0de4a1ea023c188cd81cd871-tensorflow#148116,171518.0,285.0,1
ali-a638107532e78e4779f474aa-tensorflow#165800,171524.0,69.0,1
ali-24507845e1c45a00027341a4-tensorflow#243101,171533.0,6204.0,1
ali-7f93cc6c8fe0b956bfba395b-tensorflow#440597,171637.0,2927.0,1
ali-41a208a86eab7af9fe4c7f21-tensorflow#111250,171664.0,9091.0,1
ali-88fc54e9ba515523297220c4-tensorflow#411281,171666.0,1365.0,1
ali-cc53c7beb50f56160f7eb3e5-tensorflow#328810,171700.0,1485.0,1
ali-d1109e2180e449fcb5a8a9d2-PyTorchWorker#250107,171769.0,133.0,1
ali-f0dc05ebfa8aa2bede52424e-tensorflow#373544,171775.0,932.0,1
ali-9c39d3efb8899bb9a1b7bda9-tensorflow#560463,171781.0,2242.0,1
ali-692e5e129c66321f083338b5-tensorflow#116320,171839.0,2837.0,1
ali-5a2d79863ba28b8d89e651a8-tensorflow#309768,171849.0,5680.0,1
ali-c7e611f51716ddb0144a5859-tensorflow#348458,171863.0,4051.0,1
ali-a7b031df984cbe49df7cf041-evaluator#363752,172002.0,1006.0,1
ali-05c62baecd855e4cbd941d3c-tensorflow#254075,172119.0,5275.0,1
ali-0495052eeda18b8be5012c5a-PyTorchWorker#459018,172133.0,467.0,1
ali-9ee1d4b21cfd54b3ae2fbcd9-tensorflow#488319,172155.0,7213.0,1
ali-f4cab5a4055e9c1a3923ad06-tensorflow#386488,172200.0,14.0,1
ali-f6cc79718e01fc831c9f51dd-tensorflow#370487,172233.0,6731.0,1
ali-afa49bea86b7da521f161927-tensorflow#556012,172258.0,7162.0,1
ali-12d244e115d56e5ef0f86db0-worker#506008,172264.0,3712.0,20
ali-d9bc878fd3bf15202f37232f-tensorflow#131981,172326.0,2231.0,1
ali-d77b0d6dcaec74648af8af80-worker#56512,172352.0,1241.0,30
ali-abef0807fb214939cfac927e-tensorflow#17299,172395.0,41.0,1
ali-51ce61ec07b7676eda0f8ac5-tensorflow#83173,172444.0,4996.0,1
ali-779515ee1535eb848f5ccece-tensorflow#170997,172458.0,6388.0,1
ali-396440c117d85058e161b05e-tensorflow#489373,172478.0,2421.0,1
ali-b1a92084e27964a65e32dfe9-tensorflow#525211,172482.0,2706.0,1
ali-8e4bb0098eb2ab8645bb01a6-tensorflow#369408,172543.0,3103.0,1
ali-6cbfc65f5ee38677d70d2020-tensorflow#190093,172554.0,2380.0,1
ali-f006d31da757e79167cec972-tensorflow#536921,172595.0,1128.0,1
ali-720977b1b9d1ac62cb8ab9f4-tensorflow#10110,172599.0,1064.0,1
ali-81a23ec7c6822557b24edf5d-tensorflow#336482,172623.0,2130.0,1
ali-32efd7815ede78e28be8f332-worker#171395,172744.0,3134.0,10
ali-bd7d086a4971ca3accb4fad8-tensorflow#110615,172758.0,27.0,1
ali-b1ef4648f0b1c49a8aaaecca-worker#226846,172763.0,20907.0,10
ali-9d4c293497f052cfda3c2dae-worker#475233,172776.0,1931.0,5
ali-ed8353ead0ca78cea5254ebb-tensorflow#471500,172784.0,161360.0,1
ali-243b82e490873becbf64e860-worker#489928,172821.0,25137.0,10
ali-4732e42132cc626264e9789a-worker#543478,172946.0,8983.0,30
ali-80574938533a8f3d914df39d-evaluator#155904,173038.0,1518.0,1
ali-e90babae284603dde07dfacc-PyTorchWorker#283279,173053.0,29.0,1
ali-b90da47c0496cbf8ff40acdb-worker#174884,173368.0,2096.0,10
ali-faeabff6b99fa2449ecede98-worker#402716,173368.0,1988.0,10
ali-85851b346cab98c7e2706ba4-worker#85342,173391.0,3559.0,16
ali-e08a45325462642c4aa320f9-PyTorchWorker#109951,173454.0,46.0,1
ali-3fe4ca7550cc2c31c1dea7e0-tensorflow#231478,173499.0,2368.0,1
ali-795e7715f3b094c97f0acafe-tensorflow#516006,173506.0,428.0,1
ali-2d7246368435fb0760e28247-tensorflow#272996,173571.0,1971.0,1
