pod_name,pod_type,project,namespace,user_team,start,finish,count,time_diff,computing_load,gpu_utilization,flavor,preemption
run-pipeline-gpu-msw8c-22860,task,PROJECT_18,ns-7887,TEAM_9,2024-11-15 08:58:30+00:00,2024-11-15 09:38:30+00:00,2,40,4,61.7388,A100,n
run-pipeline-gpu-dih4v-14469,task,PROJECT_18,ns-2317,TEAM_5,2024-12-03 17:57:30+00:00,2024-12-03 18:16:30+00:00,4,19,3,43.5542,A30,n
run-pipeline-gpu-1sbxv-32053,task,PROJECT_12,ns-18140,TEAM_5,2024-11-23 07:35:30+00:00,2024-11-25 07:38:30+00:00,7,2883,3,42.5196,A100,n
run-pipeline-gpu-02nl5-12937,task,PROJECT_13,ns-21292,TEAM_8,2024-12-02 08:01:30+00:00,2024-12-03 02:19:30+00:00,3,1098,2,32.2338,A100,n
run-pipeline-gpu-byczm-27530,task,PROJECT_7,ns-31744,TEAM_1,2024-12-01 12:18:30+00:00,2024-12-03 05:40:30+00:00,7,2482,4,60.1395,A100,n
run-pipeline-gpu-va72w-8182,task,PROJECT_8,ns-26807,TEAM_5,2024-11-15 16:28:30+00:00,2024-11-18 02:58:30+00:00,1,3510,2,20.4728,A100,n
run-pipeline-gpu-z1n7i-8705,task,PROJECT_16,ns-17762,TEAM_2,2024-11-18 16:44:30+00:00,2024-11-20 01:17:30+00:00,2,1953,3,43.9955,A100,y
run-pipeline-gpu-3eyul-26946,task,PROJECT_16,ns-1127,TEAM_4,2024-11-25 11:41:30+00:00,2024-11-27 14:05:30+00:00,2,3024,4,62.2924,A100,n
run-pipeline-gpu-0hbva-28240,task,PROJECT_1,ns-28400,TEAM_9,2024-11-15 13:09:30+00:00,2024-11-15 14:58:30+00:00,2,109,4,73.7604,A100,n
run-pipeline-gpu-w1o9t-21476,task,PROJECT_4,ns-17922,TEAM_8,2024-11-28 08:13:30+00:00,2024-11-28 13:39:30+00:00,5,326,5,88.4391,A100,n
run-pipeline-gpu-hlsyn-28029,task,PROJECT_2,ns-20785,TEAM_9,2024-11-19 03:04:30+00:00,2024-11-19 15:55:30+00:00,1,771,5,85.8337,A100,n
run-pipeline-gpu-ehlsa-10443,instance,PROJECT_12,ns-13640,TEAM_5,2024-11-23 08:35:30+00:00,2024-11-24 22:36:30+00:00,4,2281,4,61.0533,A30,n
run-pipeline-gpu-4821b-18040,task,PROJECT_13,ns-7262,TEAM_3,2024-12-03 04:04:30+00:00,2024-12-03 04:24:30+00:00,1,20,2,39.1013,A100,n
run-pipeline-gpu-lun2a-30731,instance,PROJECT_11,ns-27182,TEAM_2,2024-11-22 05:11:30+00:00,2024-11-22 06:10:30+00:00,4,59,2,26.092,A100,n
