pod_name,pod_type,project,namespace,user_team,start,finish,count,time_diff,computing_load,gpu_utilization,flavor,preemption
run-pipeline-gpu-msw8c-22860,task,PROJECT_18,ns-7887,TEAM_9,2024-10-10 10:50:51+00:00,2024-10-11 16:45:51+00:00,4,1795,4,61,A100,n
run-pipeline-gpu-dih4v-14469,task,PROJECT_18,ns-2317,TEAM_5,2024-10-28 19:49:51+00:00,2024-10-30 04:10:51+00:00,3,1941,3,53,A30,n
run-pipeline-gpu-1sbxv-32053,task,PROJECT_12,ns-18140,TEAM_5,2024-10-18 09:27:51+00:00,2024-10-19 14:52:51+00:00,2,1765,3,44,A100,n
run-pipeline-gpu-02nl5-12937,task,PROJECT_13,ns-21292,TEAM_8,2024-10-27 09:53:51+00:00,2024-10-28 15:25:51+00:00,2,1772,3,42,A100,n
run-pipeline-gpu-byczm-27530,task,PROJECT_7,ns-31744,TEAM_1,2024-10-26 14:10:51+00:00,2024-10-27 20:33:51+00:00,6,1823,3,44,A100,n
run-pipeline-gpu-va72w-8182,task,PROJECT_8,ns-26807,TEAM_5,2024-10-10 18:20:51+00:00,2024-10-11 23:37:51+00:00,6,1757,3,52,A100,n
run-pipeline-gpu-z1n7i-8705,task,PROJECT_16,ns-17762,TEAM_2,2024-10-13 18:36:51+00:00,2024-10-15 00:38:51+00:00,2,1802,3,40,A100,y
run-pipeline-gpu-3eyul-26946,task,PROJECT_16,ns-1127,TEAM_4,2024-10-20 13:33:51+00:00,2024-10-21 20:16:51+00:00,2,1843,3,49,A100,n
run-pipeline-gpu-0hbva-28240,task,PROJECT_1,ns-28400,TEAM_9,2024-10-10 15:01:51+00:00,2024-10-11 20:47:51+00:00,2,1786,3,43,A100,n
run-pipeline-gpu-w1o9t-21476,task,PROJECT_4,ns-17922,TEAM_8,2024-10-23 10:05:51+00:00,2024-10-24 15:35:51+00:00,4,1770,3,50,A100,n
run-pipeline-gpu-hlsyn-28029,task,PROJECT_2,ns-20785,TEAM_9,2024-10-14 04:56:51+00:00,2024-10-15 09:51:51+00:00,1,1735,3,54,A100,n
run-pipeline-gpu-ehlsa-10443,instance,PROJECT_12,ns-13640,TEAM_5,2024-10-18 10:27:51+00:00,2024-10-19 16:04:51+00:00,3,1777,3,53,A30,n
run-pipeline-gpu-4821b-18040,task,PROJECT_13,ns-7262,TEAM_3,2024-10-28 05:56:51+00:00,2024-10-29 12:01:51+00:00,3,1805,3,54,A100,n
run-pipeline-gpu-lun2a-30731,instance,PROJECT_11,ns-27182,TEAM_2,2024-10-17 07:03:51+00:00,2024-10-18 12:49:51+00:00,4,1786,3,51,A100,n
run-pipeline-gpu-peadd-13293,task,PROJECT_11,ns-15026,TEAM_7,2024-11-01 04:11:51+00:00,2024-11-02 10:09:51+00:00,3,1798,3,54,A100,n
run-pipeline-gpu-bdtj6-11738,instance,PROJECT_19,ns-3659,TEAM_4,2024-10-13 15:53:51+00:00,2024-10-14 22:06:51+00:00,6,1813,3,40,A100,n
run-pipeline-gpu-3isj5-12628,task,PROJECT_7,ns-7679,TEAM_8,2024-10-30 01:02:51+00:00,2024-10-31 05:54:51+00:00,1,1732,3,57,A100,y
run-pipeline-gpu-sda52-27837,task,PROJECT_4,ns-11153,TEAM_9,2024-10-29 14:53:51+00:00,2024-10-30 20:12:51+00:00,6,1759,3,47,A100,n
run-pipeline-gpu-7imxz-24395,instance,PROJECT_2,ns-3202,TEAM_1,2024-10-24 08:06:51+00:00,2024-10-25 14:43:51+00:00,1,1837,3,45,A100,n
run-pipeline-gpu-evbx7-24828,instance,PROJECT_14,ns-31805,TEAM_5,2024-10-17 04:30:51+00:00,2024-10-18 11:18:51+00:00,2,1848,3,55,A100,n
run-pipeline-gpu-7yfzi-29478,task,PROJECT_15,ns-16633,TEAM_6,2024-10-18 23:25:51+00:00,2024-10-20 04:33:51+00:00,6,1748,3,48,A100,n
run-pipeline-gpu-36u4a-348,task,PROJECT_2,ns-12306,TEAM_6,2024-10-11 16:51:51+00:00,2024-10-12 23:16:51+00:00,4,1825,2,37,A100,y
run-pipeline-gpu-9hj1m-17860,task,PROJECT_16,ns-29171,TEAM_4,2024-10-16 16:49:51+00:00,2024-10-17 22:11:51+00:00,1,1762,3,50,A30,n
run-pipeline-gpu-l5cef-28942,instance,PROJECT_2,ns-23234,TEAM_9,2024-10-26 03:37:51+00:00,2024-10-27 08:31:51+00:00,7,1734,3,57,A100,n
run-pipeline-gpu-chh6x-21926,task,PROJECT_5,ns-5224,TEAM_4,2024-10-21 10:59:51+00:00,2024-10-22 16:21:51+00:00,7,1762,3,46,A100,n
run-pipeline-gpu-moslx-30435,instance,PROJECT_7,ns-32686,TEAM_10,2024-10-21 01:59:51+00:00,2024-10-22 07:12:51+00:00,1,1753,3,54,A100,n
run-pipeline-gpu-v0dcm-20540,task,PROJECT_4,ns-28042,TEAM_1,2024-10-27 08:42:51+00:00,2024-10-28 12:32:51+00:00,1,1670,3,48,A100,y
run-pipeline-gpu-fl52l-15811,task,PROJECT_7,ns-28368,TEAM_2,2024-10-19 04:32:51+00:00,2024-10-20 10:09:51+00:00,7,1777,3,46,A100,y
run-pipeline-gpu-o3rp2-30335,task,PROJECT_18,ns-18396,TEAM_10,2024-10-23 10:45:51+00:00,2024-10-24 16:09:51+00:00,8,1764,3,51,A100,y
run-pipeline-gpu-s8hwx-21086,instance,PROJECT_16,ns-26358,TEAM_8,2024-10-15 13:05:51+00:00,2024-10-16 20:37:51+00:00,1,1892,3,44,A30,n
run-pipeline-gpu-svh38-28870,task,PROJECT_13,ns-24450,TEAM_2,2024-10-22 04:33:51+00:00,2024-10-23 10:53:51+00:00,6,1820,3,48,A100,n
run-pipeline-gpu-4rzmb-4641,instance,PROJECT_4,ns-12594,TEAM_4,2024-10-18 06:52:51+00:00,2024-10-19 11:52:51+00:00,6,1740,3,47,A100,n
run-pipeline-gpu-l6x7r-26067,task,PROJECT_1,ns-23000,TEAM_8,2024-10-21 14:47:51+00:00,2024-10-22 21:55:51+00:00,3,1868,3,55,A100,n
run-pipeline-gpu-ivfn1-32621,task,PROJECT_14,ns-10639,TEAM_2,2024-10-21 21:50:51+00:00,2024-10-23 03:50:51+00:00,8,1800,3,52,A100,n
run-pipeline-gpu-q8ug6-26925,task,PROJECT_15,ns-23623,TEAM_4,2024-10-13 15:28:51+00:00,2024-10-14 21:11:51+00:00,2,1783,4,60,A30,n
run-pipeline-gpu-l88fq-12036,task,PROJECT_12,ns-26886,TEAM_6,2024-10-17 07:39:51+00:00,2024-10-18 13:34:51+00:00,3,1795,3,43,A100,n
run-pipeline-gpu-y2hhd-5299,task,PROJECT_7,ns-5717,TEAM_7,2024-11-01 10:02:51+00:00,2024-11-02 15:16:51+00:00,4,1754,3,52,A100,n
run-pipeline-gpu-trq1d-17093,task,PROJECT_18,ns-1201,TEAM_9,2024-10-30 09:14:51+00:00,2024-10-31 15:22:51+00:00,3,1808,3,48,A30,y
run-pipeline-gpu-me6by-24942,task,PROJECT_1,ns-21244,TEAM_9,2024-10-14 18:39:51+00:00,2024-10-16 01:38:51+00:00,5,1859,4,61,A100,n
run-pipeline-gpu-pq4et-9625,task,PROJECT_15,ns-5695,TEAM_4,2024-10-21 05:42:51+00:00,2024-10-22 10:53:51+00:00,3,1751,3,48,A30,n
run-pipeline-gpu-1z4lh-5032,task,PROJECT_11,ns-25917,TEAM_4,2024-10-27 01:55:51+00:00,2024-10-28 09:01:51+00:00,6,1866,3,48,A100,n
run-pipeline-gpu-qawve-31918,task,PROJECT_18,ns-424,TEAM_9,2024-10-23 08:45:51+00:00,2024-10-24 13:44:51+00:00,3,1739,2,34,A100,n
run-pipeline-gpu-6zodv-20027,task,PROJECT_18,ns-1014,TEAM_5,2024-10-26 20:24:51+00:00,2024-10-28 02:09:51+00:00,8,1785,3,57,A100,n
run-pipeline-gpu-1l17u-484,task,PROJECT_11,ns-11299,TEAM_1,2024-10-18 19:01:51+00:00,2024-10-20 01:58:51+00:00,1,1857,3,55,A100,n
run-pipeline-gpu-wbw0n-8493,task,PROJECT_19,ns-26865,TEAM_4,2024-10-22 04:30:51+00:00,2024-10-23 10:46:51+00:00,5,1816,3,53,A100,y
run-pipeline-gpu-det2v-15238,task,PROJECT_6,ns-6231,TEAM_1,2024-10-12 19:19:51+00:00,2024-10-14 01:21:51+00:00,5,1802,3,42,A100,n
